scope_reason,award_id,piid,operator_raw,operator_relation,naics_code,naics_description,pop_city,pop_state,pop_country,fiscal_year,obligated_amount,description,source_file
remote_sites,CONT_AWD_6TTE_9700_SPM50005DBP07_9700,6TTE,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,53593.02,4527655940!WATER CHILLER 60RT 220V,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TTG_9700_SPM50005DBP07_9700,6TTG,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,51340.48,4527647622!CHILLER 50RT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TTN_9700_SPM50005DBP07_9700,6TTN,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,29424.47,4527655920!AIR HANDLING UNIT MOD# AHXN 225(A),sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TTP_9700_SPM50005DBP07_9700,6TTP,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,90278.61,4527655919!CHILLER 90RT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TTQ_9700_SPM50005DBP07_9700,6TTQ,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,52368.89,4527655958!WATER CHILLER 50RT 220V,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TTS_9700_SPM50005DBP07_9700,6TTS,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,51885.55,4527655966!WATER CHILLER 50RT 220V,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TTT_9700_SPM50005DBP07_9700,6TTT,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,57473.27,4527655960!CHILLER 50RT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TTU_9700_SPM50005DBP07_9700,6TTU,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,51842.94,4527655938!CHILLER 30RT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TTV_9700_SPM50005DBP07_9700,6TTV,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,25862.74,4527647625!CHILLER 15RT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TTX_9700_SPM50005DBP07_9700,6TTX,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,159126.65,"4527655956!AHU #1, 2, 3 (UPPER BUNKER)&AHU #3 (LO",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TTY_9700_SPM50005DBP07_9700,6TTY,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,4577.5,4527655952!EXHAUST VENTILATORS,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TTZ_9700_SPM50005DBP07_9700,6TTZ,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,15639.81,4527655939!CONTROL VALVES,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TUM_9700_SPM50005DBP07_9700,6TUM,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,97501.63,4527655963!AIR HANDLING UNIT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TUN_9700_SPM50005DBP07_9700,6TUN,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,76552.25,4527655968!AIR HANDLING UNIT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TUP_9700_SPM50005DBP07_9700,6TUP,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,46106.31,4527655936!AIR HANDLING UNIT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TUR_9700_SPM50005DBP07_9700,6TUR,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,316712.0,4527655948!CHILLER AND AHU,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TUT_9700_SPM50005DBP07_9700,6TUT,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,193703.15,4527647623!CHILLER AND AHU,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TUU_9700_SPM50005DBP07_9700,6TUU,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,268996.97,4527655954!CHILLER&AIR HANDLING UNIT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TUV_9700_SPM50005DBP07_9700,6TUV,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,134386.62,4527655941!CHILLER AND AHU,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TUY_9700_SPM50005DBP07_9700,6TUY,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,97913.26,4527655961!CHILLER 100RT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TUZ_9700_SPM50005DBP07_9700,6TUZ,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,59395.83,4527647624!CHILLER 60RT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TVA_9700_SPM50005DBP07_9700,6TVA,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,132536.72,4527655946!CHILLER 60RT AND AIR HANDLING UNIT,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TVB_9700_SPM50005DBP07_9700,6TVB,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,94190.35,4527655965!WATER CHILLER 90RT 220V,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TZM_9700_SPM50005DBP07_9700,6TZM,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,61533.4,4527573270!FIXTURE THRESHOLD 200W,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TZR_9700_SPM50005DBP07_9700,6TZR,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,4573.2,4527018140!POLE CONCRETE 10MR,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TZS_9700_SPM50005DBP07_9700,6TZS,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,7022.7,4526947593!CONCRETE POLE 14M STEEL REINFORCING FOR,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TZT_9700_SPM50005DBP07_9700,6TZT,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,5295.0,4526947590!WIRE ELEC HIV 95SQ #4/0 BLK,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TZU_9700_SPM50005DBP07_9700,6TZU,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,3540.0,4527018142!WIRE ELECT HIV #2/0 BLACK,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TZV_9700_SPM50005DBP07_9700,6TZV,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,4020.0,4526947591!WIRE ELECT HIV #2 AWG,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TZX_9700_SPM50005DBP07_9700,6TZX,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,5095.3,4527102498!CERAMIC TILE 400X400X12T,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6TZZ_9700_SPM50005DBP07_9700,6TZZ,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,3002.0,4527018156!ADHESIVE Y-700,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UAD_9700_SPM50005DBP07_9700,6UAD,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,18315.24,4526947586!GRASS TURF SOD,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UBN_9700_SPM50005DBP07_9700,6UBN,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,6038.9,"4527299277!VALVE TYPE RELIEF SIZE 1-1/4""",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UBR_9700_SPM50005DBP07_9700,6UBR,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,7807.44,4527102507!FIXTURE LOWBAY 400W,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UEB_9700_SPM50005DBP07_9700,6UEB,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,4523.99,"4527102499!BENCHTOP PH, MV, ORP, CONDUCTIVITY, TDS,",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UEQ_9700_SPM50005DBP07_9700,6UEQ,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,39522.4,4527166231!FIXTURE THRESHOLD 200W,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UFL_9700_SPM50005DBP07_9700,6UFL,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,3306.0,4527007706!SAND RIVER FOR CONCRETE MIX,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UFW_9700_SPM50005DBP07_9700,6UFW,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,9085.15,4527135391!PUMP CIRCULATION W/ 3 HP MOTOR,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UFX_9700_SPM50005DBP07_9700,6UFX,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,5292.7,4527120094!FUEL PUMP 7 GPH,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UFY_9700_SPM50005DBP07_9700,6UFY,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,3178.5,4527120128!FILTER FUEL STORAGE,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UFZ_9700_SPM50005DBP07_9700,6UFZ,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,8181.0,"4527120097!RELIEF VALVE, SAFET",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UGD_9700_SPM50005DBP07_9700,6UGD,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,5277.5,4527120130!TRANSFORMER SIDE MO,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UGK_9700_SPM50005DBP07_9700,6UGK,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,8880.3,4527120113!CIRCULATION PUMP 1H,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UGL_9700_SPM50005DBP07_9700,6UGL,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,5287.0,4527120125!PUMP FUEL 16GPH,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UGM_9700_SPM50005DBP07_9700,6UGM,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,3304.35,4527120115!PUMP FUEL 23 GPH,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UGN_9700_SPM50005DBP07_9700,6UGN,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,8870.3,4527120114!PUMP 5HP 188 GPM 40,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UGZ_9700_SPM50005DBP07_9700,6UGZ,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,4149.6,4527120132!MOTOR IEC FAN COIL,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UHC_9700_SPM50005DBP07_9700,6UHC,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,4170.0,4527135392!TEMPERATURE CONTROLLER CAT-100A,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UHF_9700_SPM50005DBP07_9700,6UHF,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,9103.4,4527120098!CENTRIFUGAL PUMP WA,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UHN_9700_SPM50005DBP07_9700,6UHN,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,3754.7,4527120100!CONTROL BURNER 7800,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UHQ_9700_SPM50005DBP07_9700,6UHQ,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,3650.36,4527120140!CONTROL BURNER 7800,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UHR_9700_SPM50005DBP07_9700,6UHR,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,4879.2,4527120101!PROTECTOR RELAY,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UKZ_9700_SPM50005DBP07_9700,6UKZ,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,3775.59,4527102510!AIR CONDITIONER 12000 BTU,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UNU_9700_SPM50005DBP07_9700,6UNU,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,3171.0,"4527268715!PAINT COLOR WHITE TYPE RESIN,SEMI-GLOSS",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UNY_9700_SPM50005DBP07_9700,6UNY,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,90797.82,4527113983!TRANSFORMER 5000KVA 22.9KV/11.4KV,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UQJ_9700_SPM50005DBP07_9700,6UQJ,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,6713.65,4527051149!CERAMIC TILE FOR HOUSING TOWER,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UQK_9700_SPM50005DBP07_9700,6UQK,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,6713.65,4527051152!CERAMIC TILE FOR HOUSING TOWER,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UQW_9700_SPM50005DBP07_9700,6UQW,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,3915.36,4527077633!BACKFLOW PREVENTER,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6URD_9700_SPM50005DBP07_9700,6URD,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,7455.6,4527077632!LED PANEL LIGHTING,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6URH_9700_SPM50005DBP07_9700,6URH,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,3564.52,4527268717!HUMIDIFIER USE WITH HUMIDIFIER,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6URP_9700_SPM50005DBP07_9700,6URP,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,29786.0,4527299283!FIXTURE TYPE TAXIWAY STYLE ELEVATED,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6URQ_9700_SPM50005DBP07_9700,6URQ,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,22567.6,4527268758!FIXTURE TYPE TAXIWA,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6USF_9700_SPM50005DBP07_9700,6USF,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,49851.05,4527102496!HOT WATER BOILER HC-60,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6USG_9700_SPM50005DBP07_9700,6USG,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,12462.77,4527077640!BURNER ASSY,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UTB_9700_SPM50005DBP07_9700,6UTB,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,11486.36,4527247349!WATER HEATER 75GAL OIL BURNER,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UTF_9700_SPM50005DBP07_9700,6UTF,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,3165.0,4527077664!PAINT NEW WATER POXY 5GL,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UTM_9700_SPM50005DBP07_9700,6UTM,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,6124.3,"4527077670!EXTENSION TYPE RING DIA/LENGTH 12""",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UTN_9700_SPM50005DBP07_9700,6UTN,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,3479.2,4527268744!GAS TYPE DUPNONT ST,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UUF_9700_SPM50005DBP07_9700,6UUF,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,3816.6,"4527229581!PAINT TRAFFIC,WHITE",sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
remote_sites,CONT_AWD_6UUN_9700_SPM50005DBP07_9700,6UUN,SODEXO REMOTE SITES PARTNERSHIP,unknown,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,NEW ORLEANS,LA,USA,2014.0,9260.0,4527121421!THW WIRE AWG#2/0 BLACK 600V,sodexo/Contracts_PrimeAwardSummaries_2026-07-14_H17M17S27_1.csv
